dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
pubmed,deepwalk,256,10,10,1,1,0.7713397045719522,0.7834411056168378,0.7834411056168379,00:01:29.353,False
pubmed,deepwalk,256,10,10,1,1,0.7521176855181082,0.7813490267089181,0.781349026708918,00:01:29.353,True
pubmed,deepwalk,256,10,10,1,1,0.7760478265380226,0.7885127424876379,0.7885127424876379,00:01:29.407,False
pubmed,deepwalk,256,10,10,1,1,0.754412525798713,0.7813490267089181,0.781349026708918,00:01:29.407,True
pubmed,deepwalk,256,10,10,1,1,0.7734894578024928,0.784835805756308,0.7848358057563078,00:01:32.499,False
pubmed,deepwalk,256,10,10,1,1,0.752432805379481,0.7804436396559529,0.7804436396559529,00:01:32.499,True
pubmed,deepwalk,256,10,10,1,1,0.7765069218947925,0.7877519969570179,0.7877519969570179,00:01:22.177,False
pubmed,deepwalk,256,10,10,1,1,0.7521394699628418,0.7808963331824355,0.7808963331824355,00:01:22.177,True
pubmed,deepwalk,256,10,10,1,1,0.7764654715597518,0.7876252060352479,0.7876252060352479,00:01:35.515,False
pubmed,deepwalk,256,10,10,1,1,0.7500913373303165,0.7763693979176096,0.7763693979176097,00:01:35.515,True
pubmed,deepwalk,256,10,10,1,1,0.7700663449145999,0.7835678965386078,0.7835678965386078,00:01:26.794,False
pubmed,deepwalk,256,10,10,1,1,0.7535775274148625,0.7799909461294703,0.7799909461294704,00:01:26.794,True
